user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.5147714448836774,0.3,0.0,7.2
1,0.0,0.0,0.0,8.8
2,0.18154179253735267,0.3333333333333333,0.0,8.8
3,0.6843515475204855,0.42857142857142855,0.0,8.8
4,0.6843515475204855,0.3333333333333333,0.0,9.8
5,0.830419897363192,0.8,0.2,13.8
6,0.8318724637288826,0.75,0.4,19.2
7,0.6131471927654584,0.5,0.0,8.4
8,0.5087403079104241,0.3333333333333333,0.0,11.0
9,0.830419897363192,0.6666666666666666,0.2,17.4
10,0.7227265726449519,0.6,0.4,17.8
11,0.4912596920895758,0.3,0.0,8.4
12,0.8687949224876582,0.5,0.0,8.6
13,0.5087403079104241,0.18181818181818182,0.0,9.8
14,0.5087403079104241,0.3333333333333333,0.0,11.4
15,0.7227265726449519,0.5,0.2,16.2
16,0.0,0.0,0.2,16.2
17,0.6992148198508501,0.6,0.0,12.4
18,0.48522855511632257,0.2,0.0,11.4
19,0.8772153153380493,1.0,0.0,9.4
20,0.15101961822780524,0.25,0.0,9.6
21,1.0,0.38461538461538464,0.0,13.0
22,1.0,0.4166666666666667,0.0,13.2
24,0.27727342735504823,0.25,0.2,11.4
25,0.7227265726449519,0.6,0.0,12.0
26,1.0,0.45454545454545453,0.0,12.2
27,0.3065735963827292,0.5,0.2,14.6
28,0.6366824387328317,0.5,0.0,6.8
29,0.5531464700081437,0.4,0.0,11.6
30,0.8687949224876582,0.36363636363636365,0.0,10.8
31,0.4144299250118475,0.5,0.0,7.0
32,0.34519134224686937,0.3333333333333333,0.0,11.4
33,0.13120507751234178,0.16666666666666666,0.0,10.2
34,0.8687949224876582,0.8,0.0,11.8
35,1.0,0.5555555555555556,0.0,12.4
36,1.0,1.0,0.0,9.4
37,0.787702056960637,0.75,0.0,10.8
38,0.8539316501572937,0.5714285714285714,0.0,8.6
39,0.830419897363192,0.3333333333333333,0.0,11.2
40,0.6992148198508501,0.3,0.0,9.0
41,0.639945385422766,0.6,0.2,11.8
42,0.0,0.0,0.0,10.4
43,0.6843515475204855,0.5,0.2,14.2
44,0.46927872602275644,0.3333333333333333,0.0,7.2
45,0.3903800499921017,0.25,0.0,11.8
46,0.5087403079104241,0.3333333333333333,0.2,13.8
47,0.8539316501572937,0.4,0.0,10.4
48,0.6164336326286644,0.375,0.0,9.8
49,1.0,0.625,0.2,13.0
50,0.6843515475204855,0.6,0.2,15.6
51,1.0,0.3333333333333333,0.0,11.4
52,0.5087403079104241,0.4,0.0,11.2
53,0.5585075862632192,0.5,0.0,4.6
54,0.830419897363192,0.3076923076923077,0.0,9.6
55,0.9828920819566879,1.0,0.0,11.6
56,1.0,0.5,0.0,9.8
57,0.8318724637288826,0.75,0.0,8.6
58,0.5585075862632192,0.5,0.0,13.2
59,1.0,1.0,0.0,5.4
60,0.639945385422766,0.5,0.0,9.2
61,0.43067655807339306,1.0,0.0,7.0
62,0.8503449055347546,1.0,0.0,8.6
63,0.4703652827859579,0.4,0.0,11.6
64,0.44149241373678083,0.5,0.2,14.4
65,1.0,1.0,0.0,9.0
66,0.830419897363192,0.4,0.0,7.8
67,1.0,1.0,0.2,15.4
68,0.4912596920895758,0.42857142857142855,0.0,12.2
69,0.9469024295259745,1.0,0.0,8.2
70,0.8687949224876582,0.4444444444444444,0.0,6.8
71,0.6992148198508501,0.6,0.2,15.4
72,0.49818925746641285,0.6666666666666666,0.0,13.8
73,0.7227265726449519,0.5,0.2,19.6
74,0.6131471927654584,0.5,0.0,15.2
75,0.5531464700081437,0.3333333333333333,0.0,10.8
76,0.38356636737133565,0.4,0.0,14.2
77,0.5531464700081437,0.3333333333333333,0.0,9.8
78,0.6131471927654584,0.5,0.2,20.8
79,1.0,0.35714285714285715,0.0,7.6
80,0.15101961822780524,0.25,0.0,14.4
81,0.5087403079104241,0.2222222222222222,0.2,18.0
82,0.6843515475204855,0.6,0.2,13.0
83,1.0,0.5555555555555556,0.0,12.2
84,1.0,0.45454545454545453,0.0,12.2
85,0.4912596920895758,0.375,0.0,7.4
86,0.6843515475204855,0.6,0.0,10.6
87,0.8687949224876582,0.3076923076923077,0.0,10.6
88,0.6992148198508501,0.5,0.0,10.6
89,0.6992148198508501,0.3333333333333333,0.0,12.8
90,1.0,0.8333333333333334,0.0,14.4
91,0.7227265726449519,0.5,0.4,14.6
92,0.5706417189553201,1.0,0.2,13.8
93,0.6164336326286644,0.5,0.0,8.6
94,1.0,1.0,0.0,10.4
95,0.830419897363192,0.6666666666666666,0.0,11.8
96,0.8318724637288826,0.75,0.0,8.4
97,0.38356636737133565,0.3333333333333333,0.0,14.4
98,0.5,1.0,0.0,7.0
99,1.0,0.38461538461538464,0.0,15.4
100,0.0,0.0,0.2,12.2
101,1.0,0.3125,0.2,17.8
102,0.38685280723454163,0.5,0.2,14.0
103,0.5087403079104241,0.2857142857142857,0.4,17.2
104,0.30078518014914984,0.3333333333333333,0.0,10.0
105,0.3391602052736161,0.2,0.0,10.0
106,0.6608397947263839,0.5,0.0,8.2
107,0.36005461457723403,0.4,0.2,21.6
109,0.6608397947263839,0.36363636363636365,0.2,13.8
110,0.6548086577531307,0.5,0.4,27.4
111,0.6548086577531307,0.42857142857142855,0.2,14.8
112,0.9197207891481876,1.0,0.0,9.6
113,0.6508205185601091,0.6666666666666666,0.0,10.0
114,0.8687949224876582,0.8,0.2,14.0
115,0.8687949224876582,0.3076923076923077,0.0,11.0
116,0.8687949224876582,0.26666666666666666,0.0,8.4
117,0.30078518014914984,0.25,0.2,12.6
118,0.0,0.0,0.0,6.6
119,0.5087403079104241,0.3333333333333333,0.2,13.4
120,0.5413996682199069,0.5,0.2,19.0
121,0.5,1.0,0.0,8.2
122,0.787702056960637,0.75,0.0,12.2
123,0.2960819109658652,0.3333333333333333,0.0,9.0
124,1.0,1.0,0.0,8.2
125,0.6164336326286644,0.5,0.0,8.2
126,1.0,0.3125,0.2,17.2
127,1.0,0.35714285714285715,0.2,14.2
128,0.7039180890341347,0.6666666666666666,0.4,20.2
129,0.7227265726449519,0.5,0.4,21.6
130,0.6164336326286644,0.3333333333333333,0.0,9.4
131,0.6548086577531307,0.375,0.2,18.2
132,1.0,1.0,0.2,8.4
133,1.0,0.45454545454545453,0.0,14.0
134,0.6843515475204855,0.5,0.0,12.6
135,0.830419897363192,0.36363636363636365,0.2,17.0
136,1.0,0.38461538461538464,0.4,23.6
137,1.0,1.0,0.2,14.6
139,0.7227265726449519,0.375,0.2,17.6
140,0.8318724637288826,0.75,0.2,12.8
141,0.7860137352654724,0.2857142857142857,0.2,15.0
142,0.6366824387328317,0.5,0.4,21.4
143,0.5087403079104241,0.2222222222222222,0.4,21.0
144,0.8318724637288826,0.75,0.2,18.8
145,0.48522855511632257,0.3333333333333333,0.4,34.8
146,0.0,0.0,0.0,17.0
148,0.6843515475204855,0.6,0.2,21.8
149,0.7653606369886217,0.6666666666666666,0.2,16.6
150,0.3065735963827292,0.5,0.0,9.8
151,1.0,0.3125,0.0,8.2
152,1.0,1.0,0.8,38.6
153,0.7227265726449519,0.6,0.0,6.8
154,0.8687949224876582,0.3076923076923077,0.2,14.6
155,0.0,0.0,0.0,9.6
156,1.0,0.3333333333333333,0.0,11.6
157,0.639945385422766,0.3,0.2,10.4
158,0.7227265726449519,0.5,0.2,23.4
159,0.6164336326286644,0.3,0.0,7.4
161,0.830419897363192,0.5714285714285714,0.2,14.8
162,0.0,0.0,0.6,23.4
163,0.5087403079104241,0.2222222222222222,0.0,13.8
164,1.0,0.45454545454545453,0.2,13.2
165,0.13120507751234178,0.2,0.0,8.8
166,0.830419897363192,0.8,0.0,7.6
