user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.38685280723454163,0.5,0.0,74.8
1,1.0,0.625,0.2,181.4
2,0.7860137352654724,0.5,0.4,216.0
5,0.6309297535714575,1.0,0.2,168.8
8,1.0,1.0,0.2,384.6
9,0.38356636737133565,0.4,0.6,645.4
10,0.9060254355346823,1.0,0.6,644.0
11,0.8048099750039491,0.75,0.2,152.2
12,1.0,0.5,0.2,255.6
14,0.38685280723454163,1.0,0.0,86.2
15,1.0,0.7142857142857143,0.2,369.2
16,1.0,1.0,0.0,75.4
17,0.6843515475204855,0.6,0.2,390.6
19,1.0,1.0,0.0,156.6
20,1.0,1.0,0.2,169.6
21,0.0,0.0,0.4,661.2
22,0.8539316501572937,0.8,0.0,130.6
23,0.75369761125927,0.75,0.4,240.4
24,1.0,0.5,0.0,114.6
25,0.4776237035032179,0.6666666666666666,0.2,244.0
26,0.830419897363192,0.6666666666666666,0.2,175.0
27,0.5585075862632192,0.5,0.2,188.2
28,0.6164336326286644,0.6,0.0,138.8
29,0.9469024295259745,1.0,0.0,242.6
30,0.5,1.0,0.2,161.0
31,1.0,1.0,0.0,153.6
32,0.5087403079104241,0.4,0.0,93.8
33,0.38356636737133565,0.4,0.0,102.4
34,0.8687949224876582,0.8,0.6,437.6
35,0.8772153153380493,1.0,0.2,268.2
37,0.7860137352654724,0.8,0.4,481.2
38,0.8503449055347546,1.0,0.0,144.8
39,0.38685280723454163,1.0,0.4,250.0
42,0.9197207891481876,1.0,0.2,400.4
43,0.6508205185601091,0.6666666666666666,0.2,215.0
45,0.7860137352654724,0.8,0.0,122.8
46,1.0,1.0,0.2,160.6
48,0.9197207891481876,1.0,0.0,150.6
49,0.9197207891481876,1.0,0.0,115.6
50,0.0,0.0,0.2,129.8
51,1.0,1.0,0.0,80.8
52,1.0,1.0,0.0,110.6
53,0.3065735963827292,0.5,0.0,61.4
54,0.6992148198508501,0.6,0.4,682.0
56,0.7860137352654724,0.8,0.2,168.4
58,0.6309297535714575,1.0,0.0,139.4
60,0.7227265726449519,0.5,0.6,346.4
61,0.5437713091520254,1.0,0.0,134.8
62,0.5307212739772434,0.6666666666666666,0.0,190.6
63,0.0,0.0,0.2,118.8
65,0.6843515475204855,0.5,0.0,99.2
66,0.7653606369886217,0.6666666666666666,0.0,141.6
67,0.8503449055347546,1.0,0.0,138.0
68,1.0,0.5,0.2,619.6
71,0.639945385422766,0.6,0.2,176.8
72,0.5531464700081437,0.4,0.2,477.2
73,0.5,1.0,0.0,84.8
74,0.6843515475204855,0.6,0.2,182.4
76,0.8539316501572937,0.8,0.2,418.4
77,0.9674679834891693,1.0,0.2,312.0
78,0.6309297535714575,1.0,0.6,358.2
79,1.0,1.0,0.2,809.8
80,0.38685280723454163,1.0,0.0,109.4
81,1.0,1.0,0.2,165.0
82,1.0,1.0,0.2,200.6
83,1.0,1.0,0.2,316.6
84,0.7227265726449519,0.6,0.6,503.2
85,1.0,1.0,0.0,141.6
86,0.2960819109658652,0.3333333333333333,0.0,115.4
87,0.8772153153380493,1.0,0.4,727.2
