user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.5296347172140421,0.3,0.0,9.4
1,0.0,0.0,0.0,12.2
2,0.20210734650054757,0.3333333333333333,0.0,8.8
3,0.7227265726449519,0.42857142857142855,0.0,8.8
4,0.5531464700081437,0.2222222222222222,0.0,7.6
5,0.639945385422766,0.6,0.4,19.0
6,0.8318724637288826,0.75,0.4,19.2
7,0.38685280723454163,0.5,0.0,8.0
8,0.5531464700081437,0.3333333333333333,0.0,10.4
9,0.830419897363192,0.6666666666666666,0.2,15.4
10,0.7227265726449519,0.6,0.2,15.8
11,0.4468535299918563,0.3,0.0,8.4
12,0.6164336326286644,0.375,0.2,12.2
13,0.5087403079104241,0.18181818181818182,0.0,10.0
14,0.5147714448836774,0.5,0.0,12.2
15,0.4703652827859579,0.3333333333333333,0.2,15.4
16,0.0,0.0,0.0,10.6
17,0.5531464700081437,0.4,0.0,10.4
18,0.4703652827859579,0.2,0.0,11.6
19,0.8503449055347546,1.0,0.0,10.4
20,0.34620964322385606,0.5,0.0,12.6
21,1.0,0.38461538461538464,0.0,13.0
22,0.8687949224876582,0.3333333333333333,0.0,11.2
24,0.30078518014914984,0.25,0.0,8.4
25,0.830419897363192,0.8,0.0,12.4
26,1.0,0.45454545454545453,0.2,15.2
27,0.38685280723454163,0.5,0.2,15.0
28,0.5855700749881525,0.5,0.0,8.6
29,0.5531464700081437,0.4,0.0,11.0
30,0.6548086577531307,0.2727272727272727,0.0,7.4
31,0.5855700749881525,0.5,0.0,6.0
32,0.38356636737133565,0.3333333333333333,0.0,11.4
33,0.16958010263680806,0.16666666666666666,0.0,10.2
34,0.8687949224876582,0.8,0.0,11.8
35,1.0,0.5555555555555556,0.0,12.4
36,1.0,1.0,0.0,8.8
37,0.8318724637288826,0.75,0.0,10.8
38,0.8539316501572937,0.5714285714285714,0.0,10.0
39,0.7227265726449519,0.25,0.0,11.2
40,0.6843515475204855,0.3,0.0,10.6
41,0.5087403079104241,0.4,0.2,11.2
42,0.0,0.0,0.0,11.6
43,0.6548086577531307,0.5,0.2,13.8
44,0.46927872602275644,0.3333333333333333,0.0,7.2
45,0.24630238874073,0.25,0.0,9.8
46,0.5087403079104241,0.3333333333333333,0.2,15.0
47,0.830419897363192,0.4,0.2,18.4
48,0.4703652827859579,0.25,0.0,12.8
49,1.0,0.625,0.0,11.0
50,0.3391602052736161,0.2,0.0,10.6
51,1.0,0.3333333333333333,0.0,10.2
52,0.5087403079104241,0.4,0.0,10.8
53,0.5585075862632192,0.5,0.4,20.2
54,0.8539316501572937,0.3076923076923077,0.0,11.2
55,0.8048099750039491,0.75,0.0,11.2
56,0.8539316501572937,0.4,0.0,8.2
57,0.75369761125927,0.75,0.0,8.2
58,0.5413996682199069,0.5,0.0,12.2
59,1.0,1.0,0.2,15.0
60,0.6843515475204855,0.5,0.0,7.6
61,0.0,0.0,0.0,9.2
62,0.6131471927654584,0.5,0.0,8.6
63,0.5087403079104241,0.4,0.0,11.2
64,0.5855700749881525,0.5,0.2,14.4
65,0.8318724637288826,0.75,0.0,7.4
66,0.830419897363192,0.4,0.0,9.4
67,1.0,1.0,0.2,14.6
68,0.4912596920895758,0.42857142857142855,0.0,11.2
69,0.7653606369886217,0.6666666666666666,0.0,8.2
70,0.8539316501572937,0.4444444444444444,0.2,18.6
71,0.6843515475204855,0.6,0.2,15.4
72,0.46927872602275644,0.3333333333333333,0.0,14.6
73,0.5531464700081437,0.3333333333333333,0.0,13.6
74,0.3065735963827292,0.5,0.0,14.0
75,0.4912596920895758,0.5,0.0,12.4
76,0.6992148198508501,0.6,0.2,16.4
77,0.5087403079104241,0.3333333333333333,0.0,10.8
78,0.6131471927654584,0.5,0.2,19.8
79,0.830419897363192,0.2857142857142857,0.0,10.4
80,0.44149241373678083,0.5,0.0,9.4
81,0.5531464700081437,0.2222222222222222,0.2,18.0
82,0.3391602052736161,0.2,0.0,7.8
83,1.0,0.5555555555555556,0.0,11.6
84,0.830419897363192,0.36363636363636365,0.0,10.0
85,0.38356636737133565,0.25,0.0,7.6
86,0.5147714448836774,0.6,0.2,15.4
87,1.0,0.38461538461538464,0.0,11.0
88,0.8687949224876582,0.6666666666666666,0.2,18.0
89,1.0,0.5555555555555556,0.2,19.2
90,0.8687949224876582,0.6666666666666666,0.0,12.2
91,0.5087403079104241,0.3333333333333333,0.6,20.4
92,0.2640681225725909,0.5,0.2,17.0
93,0.48522855511632257,0.3333333333333333,0.0,8.8
94,1.0,1.0,0.0,11.0
95,0.7227265726449519,0.5,0.0,9.6
96,0.8048099750039491,0.75,0.0,9.0
97,0.38356636737133565,0.3333333333333333,0.0,11.6
98,0.43067655807339306,1.0,0.0,8.0
99,0.7860137352654724,0.3076923076923077,0.2,15.8
100,0.0,0.0,0.2,14.8
101,1.0,0.3125,0.2,18.2
102,0.23719771276929622,0.5,0.2,14.0
103,0.6843515475204855,0.42857142857142855,0.4,18.2
104,0.5531464700081437,0.3333333333333333,0.0,10.0
105,0.3391602052736161,0.2,0.2,12.4
106,0.48522855511632257,0.25,0.0,8.4
107,0.6608397947263839,0.8,0.2,18.0
109,0.6164336326286644,0.2727272727272727,0.2,14.2
110,0.4912596920895758,0.5,0.4,27.4
111,0.6164336326286644,0.42857142857142855,0.2,14.4
112,0.9197207891481876,1.0,0.0,10.0
113,0.6508205185601091,0.6666666666666666,0.0,10.0
114,0.7227265726449519,0.6,0.2,14.2
115,0.8539316501572937,0.3076923076923077,0.0,7.8
116,1.0,0.3333333333333333,0.0,9.8
117,0.6548086577531307,0.375,0.0,8.8
118,0.0,0.0,0.0,6.6
119,0.5087403079104241,0.3333333333333333,0.2,13.8
120,0.5855700749881525,0.5,0.2,20.8
121,0.43067655807339306,1.0,0.0,9.8
122,0.5855700749881525,0.5,0.0,10.0
123,0.46927872602275644,0.3333333333333333,0.0,10.0
124,0.7039180890341347,0.6666666666666666,0.0,9.8
125,0.6164336326286644,0.5,0.0,8.2
126,1.0,0.3125,0.2,15.8
127,1.0,0.35714285714285715,0.2,13.2
128,0.6508205185601091,0.6666666666666666,0.4,21.2
129,0.8539316501572937,0.6666666666666666,0.4,24.2
130,0.27727342735504823,0.2222222222222222,0.0,11.6
131,0.6992148198508501,0.375,0.4,22.8
132,1.0,1.0,0.2,7.8
133,1.0,0.45454545454545453,0.0,12.4
134,0.830419897363192,0.6666666666666666,0.0,15.2
135,0.639945385422766,0.2727272727272727,0.2,17.4
