user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.639945385422766,0.3,0.0,9.4
1,0.3065735963827292,0.5,0.0,10.2
2,0.4367467095119258,0.6666666666666666,0.0,8.4
3,0.6992148198508501,0.42857142857142855,0.0,10.4
4,0.6164336326286644,0.3333333333333333,0.0,10.2
5,0.830419897363192,0.8,0.2,13.8
6,0.8318724637288826,0.75,0.4,19.0
7,0.2640681225725909,0.5,0.0,8.2
8,0.30078518014914984,0.3333333333333333,0.0,10.4
9,0.6992148198508501,0.5,0.2,18.0
10,0.7227265726449519,0.6,0.4,17.8
11,0.4468535299918563,0.3,0.0,9.2
12,0.7860137352654724,0.5,0.2,11.4
13,0.6548086577531307,0.2727272727272727,0.0,11.4
14,0.30078518014914984,0.3333333333333333,0.0,12.8
15,0.6548086577531307,0.5,0.2,15.4
16,1.0,1.0,0.2,18.0
17,0.6843515475204855,0.6,0.0,11.0
18,0.48522855511632257,0.2,0.0,11.6
19,0.8503449055347546,1.0,0.0,9.4
20,0.15101961822780524,0.25,0.0,9.8
21,1.0,0.38461538461538464,0.0,13.0
22,1.0,0.4166666666666667,0.2,15.2
24,0.27727342735504823,0.25,0.2,11.4
25,0.830419897363192,0.8,0.0,12.4
26,1.0,0.45454545454545453,0.2,15.2
27,0.38685280723454163,0.5,0.0,11.8
28,0.5855700749881525,0.5,0.0,8.0
29,0.6548086577531307,0.6,0.0,11.8
30,0.8687949224876582,0.36363636363636365,0.0,9.4
31,0.4144299250118475,0.5,0.0,7.0
32,0.34519134224686937,0.3333333333333333,0.0,11.4
33,0.21398626473452756,0.16666666666666666,0.0,10.0
34,0.8687949224876582,0.8,0.0,11.8
35,0.8539316501572937,0.4444444444444444,0.2,15.4
36,0.9558295932317544,1.0,0.0,8.8
37,0.8318724637288826,0.75,0.2,14.2
38,1.0,0.7142857142857143,0.0,9.2
39,0.6843515475204855,0.25,0.0,11.2
40,0.7227265726449519,0.3,0.0,12.8
41,0.6548086577531307,0.6,0.2,11.8
42,0.0,0.0,0.0,9.6
43,0.6548086577531307,0.5,0.0,11.0
44,0.46927872602275644,0.3333333333333333,0.0,7.6
45,0.34620964322385606,0.5,0.0,11.6
46,0.7227265726449519,0.5,0.0,10.6
47,0.8539316501572937,0.4,0.0,10.4
48,0.639945385422766,0.375,0.0,12.4
49,0.830419897363192,0.5,0.2,11.0
50,0.6992148198508501,0.6,0.2,15.6
51,1.0,0.3333333333333333,0.0,12.6
52,0.639945385422766,0.6,0.0,9.4
53,0.6366824387328317,0.5,0.0,5.0
54,0.830419897363192,0.3076923076923077,0.0,9.6
55,0.9828920819566879,1.0,0.0,11.6
56,0.48522855511632257,0.2,0.0,8.4
57,0.8318724637288826,0.75,0.0,10.6
58,0.5413996682199069,0.5,0.0,11.0
59,1.0,1.0,0.0,6.0
60,0.6992148198508501,0.5,0.0,10.4
61,0.0,0.0,0.0,10.6
62,0.8772153153380493,1.0,0.0,11.2
63,0.30078518014914984,0.4,0.0,9.6
64,0.34620964322385606,0.5,0.4,18.6
65,0.8318724637288826,0.75,0.0,8.8
66,0.8687949224876582,0.4,0.0,8.6
67,1.0,1.0,0.2,15.4
68,0.5296347172140421,0.42857142857142855,0.0,11.2
69,0.7653606369886217,0.6666666666666666,0.0,7.8
