user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.4703652827859579,0.2,0.0,9.4
1,0.2640681225725909,0.5,0.0,11.0
2,0.4776237035032179,0.6666666666666666,0.0,7.4
3,0.6992148198508501,0.42857142857142855,0.0,11.4
4,0.7227265726449519,0.3333333333333333,0.0,10.2
5,0.830419897363192,0.8,0.2,13.8
6,0.9828920819566879,1.0,0.4,21.8
7,0.6131471927654584,0.5,0.0,8.2
8,0.30078518014914984,0.3333333333333333,0.0,11.4
9,0.8539316501572937,0.6666666666666666,0.2,14.8
10,0.6548086577531307,0.6,0.4,17.8
11,0.4468535299918563,0.3,0.0,8.2
12,0.6843515475204855,0.375,0.2,10.2
13,0.6164336326286644,0.2727272727272727,0.0,10.0
14,0.5147714448836774,0.5,0.0,12.0
15,0.639945385422766,0.5,0.2,16.2
16,0.5,1.0,0.0,12.4
17,0.6843515475204855,0.6,0.0,12.4
18,0.6164336326286644,0.3,0.0,8.8
19,0.8772153153380493,1.0,0.0,10.4
20,0.0,0.0,0.0,9.6
21,1.0,0.38461538461538464,0.0,13.0
22,1.0,0.4166666666666667,0.2,15.6
24,0.27727342735504823,0.25,0.0,7.8
25,0.6992148198508501,0.6,0.0,13.4
26,1.0,0.45454545454545453,0.2,14.8
27,0.2640681225725909,0.5,0.0,7.4
28,0.5855700749881525,0.5,0.0,7.4
29,0.6548086577531307,0.6,0.0,10.6
30,1.0,0.45454545454545453,0.0,9.2
31,0.5413996682199069,0.5,0.0,9.2
32,0.27727342735504823,0.3333333333333333,0.0,11.4
33,0.14606834984270645,0.16666666666666666,0.0,10.0
34,0.8687949224876582,0.8,0.0,13.0
35,1.0,0.5555555555555556,0.0,12.4
36,0.9828920819566879,1.0,0.0,8.8
37,0.787702056960637,0.75,0.0,9.6
38,1.0,0.7142857142857143,0.0,9.2
39,0.830419897363192,0.3333333333333333,0.0,10.4
40,0.8539316501572937,0.4,0.0,11.6
41,0.5531464700081437,0.4,0.2,10.8
42,0.0,0.0,0.0,10.4
43,0.5531464700081437,0.3333333333333333,0.2,13.6
44,0.46927872602275644,0.3333333333333333,0.0,7.6
