user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.5531464700081437,0.2,0.0,7.2
1,0.0,0.0,0.0,12.2
2,0.0,0.0,0.2,13.0
3,0.6608397947263839,0.5714285714285714,0.0,10.4
4,0.7860137352654724,0.4444444444444444,0.0,10.0
5,0.7227265726449519,0.6,0.2,13.2
6,1.0,1.0,0.4,21.8
7,0.3065735963827292,0.5,0.0,7.4
8,0.14606834984270645,0.16666666666666666,0.0,13.8
9,0.8687949224876582,0.6666666666666666,0.2,17.4
10,0.6843515475204855,0.6,0.4,18.4
11,0.6843515475204855,0.3,0.0,9.4
12,1.0,0.625,0.0,8.0
13,0.6992148198508501,0.2727272727272727,0.0,11.4
14,0.3391602052736161,0.16666666666666666,0.0,9.6
15,0.3391602052736161,0.16666666666666666,0.0,8.8
16,0.0,0.0,0.0,10.2
17,0.5531464700081437,0.4,0.0,10.4
18,0.4703652827859579,0.2,0.0,8.4
19,0.6131471927654584,0.5,0.0,10.6
20,0.19519002499605084,0.25,0.0,7.6
21,0.8539316501572937,0.3076923076923077,0.0,10.8
22,1.0,0.4166666666666667,0.2,15.6
24,0.0,0.0,0.0,8.6
25,0.6992148198508501,0.6,0.0,12.0
26,1.0,0.45454545454545453,0.0,10.8
27,0.0,0.0,0.0,12.4
28,0.5855700749881525,0.5,0.0,10.2
29,0.5531464700081437,0.4,0.0,11.0
30,0.8687949224876582,0.36363636363636365,0.0,9.4
31,0.24630238874073,0.25,0.2,12.6
32,0.13120507751234178,0.16666666666666666,0.0,9.4
33,0.16958010263680806,0.16666666666666666,0.0,10.2
34,0.6992148198508501,0.6,0.0,12.0
35,0.830419897363192,0.4444444444444444,0.2,16.2
36,0.8318724637288826,0.75,0.0,8.0
37,0.6366824387328317,0.5,0.0,10.6
38,0.8539316501572937,0.5714285714285714,0.0,8.8
39,0.6843515475204855,0.25,0.0,11.2
40,0.7227265726449519,0.3,0.0,10.6
41,0.38356636737133565,0.4,0.2,9.6
42,0.0,0.0,0.0,13.6
43,0.5531464700081437,0.3333333333333333,0.2,10.0
44,0.46927872602275644,0.3333333333333333,0.0,7.4
45,0.24630238874073,0.25,0.0,10.6
46,0.639945385422766,0.5,0.0,11.0
47,0.8687949224876582,0.4,0.0,10.2
48,0.6164336326286644,0.375,0.0,9.8
49,1.0,0.625,0.0,8.2
50,0.6548086577531307,0.6,0.2,17.8
51,1.0,0.3333333333333333,0.2,15.2
52,0.21398626473452756,0.2,0.2,13.4
53,0.15101961822780524,0.25,0.0,10.2
54,0.8539316501572937,0.3076923076923077,0.0,9.8
55,0.8318724637288826,0.75,0.0,10.2
56,1.0,0.5,0.0,14.2
57,0.7365896932159578,0.75,0.2,13.0
58,0.3903800499921017,0.25,0.0,10.4
59,1.0,1.0,0.2,9.4
60,0.38356636737133565,0.3333333333333333,0.0,9.8
61,0.0,0.0,0.0,7.8
62,0.6131471927654584,0.5,0.0,9.4
63,0.34519134224686937,0.4,0.0,8.4
64,0.592512031964586,0.75,0.2,15.6
65,0.8318724637288826,0.75,0.0,8.4
66,0.6843515475204855,0.3,0.2,17.2
67,1.0,1.0,0.2,13.0
68,0.21398626473452756,0.14285714285714285,0.0,11.6
69,0.7653606369886217,0.6666666666666666,0.0,8.6
70,0.639945385422766,0.3333333333333333,0.0,11.4
71,0.8687949224876582,0.8,0.4,22.0
72,0.46927872602275644,0.3333333333333333,0.0,12.8
73,0.5531464700081437,0.3333333333333333,0.0,12.2
74,0.23719771276929622,0.5,0.0,14.8
75,0.6164336326286644,0.5,0.2,12.6
76,0.6992148198508501,0.6,0.2,16.0
77,0.6164336326286644,0.5,0.0,11.2
78,0.6131471927654584,0.5,0.2,19.4
79,0.7860137352654724,0.2857142857142857,0.0,6.4
80,0.16812753627111746,0.25,0.0,10.4
81,0.5087403079104241,0.2222222222222222,0.2,16.8
82,0.6843515475204855,0.6,0.2,13.0
83,0.6164336326286644,0.3333333333333333,0.0,9.2
84,0.8687949224876582,0.36363636363636365,0.0,11.8
85,0.6992148198508501,0.375,0.0,10.2
86,0.5296347172140421,0.6,0.2,15.4
87,1.0,0.38461538461538464,0.0,12.0
88,1.0,0.8333333333333334,0.2,19.8
89,0.830419897363192,0.4444444444444444,0.2,17.0
90,0.8687949224876582,0.6666666666666666,0.0,12.6
91,0.48522855511632257,0.3333333333333333,0.6,20.6
92,0.2640681225725909,0.5,0.2,12.6
93,0.3391602052736161,0.16666666666666666,0.0,8.8
94,1.0,1.0,0.0,11.2
95,0.6992148198508501,0.5,0.0,5.4
96,0.8048099750039491,0.75,0.0,8.8
97,0.6843515475204855,0.5,0.0,12.4
98,0.0,0.0,0.0,10.4
99,0.7860137352654724,0.3076923076923077,0.2,16.8
100,0.2640681225725909,0.5,0.0,8.0
101,1.0,0.3125,0.2,15.4
102,0.6131471927654584,0.5,0.2,13.0
103,0.639945385422766,0.42857142857142855,0.4,19.0
104,0.3156484524795145,0.3333333333333333,0.0,12.4
105,0.5531464700081437,0.4,0.0,13.2
106,0.38356636737133565,0.25,0.0,9.0
107,0.5296347172140421,0.6,0.2,20.0
109,0.6992148198508501,0.2727272727272727,0.0,8.8
110,0.639945385422766,0.5,0.4,27.4
111,0.4703652827859579,0.2857142857142857,0.4,17.0
112,0.8772153153380493,1.0,0.0,9.2
113,0.0,0.0,0.0,12.0
114,0.5087403079104241,0.4,0.2,11.6
115,0.830419897363192,0.3076923076923077,0.2,13.8
116,1.0,0.3333333333333333,0.0,13.4
117,0.6843515475204855,0.375,0.2,13.2
118,0.0,0.0,0.0,6.0
119,0.3391602052736161,0.16666666666666666,0.2,14.6
120,0.6366824387328317,0.5,0.4,22.6
121,0.5,1.0,0.0,9.4
122,0.7365896932159578,0.75,0.0,11.6
123,0.6713860725233041,0.6666666666666666,0.0,7.8
124,0.7039180890341347,0.6666666666666666,0.0,10.0
125,0.6164336326286644,0.5,0.0,8.2
126,1.0,0.3125,0.2,15.8
127,1.0,0.35714285714285715,0.4,17.4
128,0.46927872602275644,0.3333333333333333,0.2,12.6
129,0.8687949224876582,0.6666666666666666,0.4,19.6
130,0.14606834984270645,0.1111111111111111,0.0,11.0
131,0.6548086577531307,0.375,0.2,17.8
132,1.0,1.0,0.2,6.8
133,1.0,0.45454545454545453,0.0,10.4
134,0.830419897363192,0.6666666666666666,0.0,15.6
135,0.830419897363192,0.36363636363636365,0.4,16.8
136,1.0,0.38461538461538464,0.6,28.8
137,1.0,1.0,0.2,12.8
139,0.7227265726449519,0.375,0.2,21.0
140,0.8048099750039491,0.75,0.2,12.4
141,0.7860137352654724,0.2857142857142857,0.2,17.4
142,0.34620964322385606,0.5,0.4,21.4
143,0.6608397947263839,0.4444444444444444,0.6,27.8
144,0.8318724637288826,0.75,0.2,19.0
145,0.6992148198508501,0.5,0.4,31.6
146,0.0,0.0,0.0,13.4
148,0.5531464700081437,0.4,0.2,19.0
149,0.2960819109658652,0.3333333333333333,0.2,12.6
150,0.6131471927654584,0.5,0.0,15.0
151,1.0,0.3125,0.0,6.2
152,1.0,1.0,0.8,38.6
153,0.6548086577531307,0.6,0.0,7.2
154,1.0,0.38461538461538464,0.2,14.4
155,0.0,0.0,0.0,8.6
156,1.0,0.3333333333333333,0.0,10.2
157,0.6843515475204855,0.3,0.2,12.4
158,0.7227265726449519,0.5,0.6,37.2
159,0.7860137352654724,0.4,0.0,7.4
161,0.7860137352654724,0.5714285714285714,0.2,13.6
162,0.0,0.0,0.4,13.2
163,0.3156484524795145,0.2222222222222222,0.0,11.2
164,0.8687949224876582,0.36363636363636365,0.2,14.6
165,0.14606834984270645,0.2,0.0,7.0
166,0.639945385422766,0.6,0.0,6.0
167,0.5,1.0,0.0,10.6
168,0.13120507751234178,0.16666666666666666,0.0,12.4
169,0.6131471927654584,0.5,0.0,15.6
170,0.5143371794949736,0.75,0.4,25.2
171,1.0,0.3125,0.0,12.6
172,0.8048099750039491,0.75,0.2,14.4
173,0.639945385422766,0.6,0.2,15.2
174,0.8772153153380493,1.0,0.0,15.0
175,0.48522855511632257,0.3333333333333333,0.4,19.8
176,0.5855700749881525,0.5,0.2,14.6
177,0.6843515475204855,0.3333333333333333,0.0,9.8
178,0.41618115554873086,0.6666666666666666,0.0,12.8
179,0.5147714448836774,0.23076923076923078,0.0,6.2
180,1.0,0.3333333333333333,0.0,12.8
181,0.5855700749881525,0.5,0.0,10.4
182,0.48522855511632257,0.4,0.4,17.4
183,0.8318724637288826,0.75,0.0,13.6
184,0.48522855511632257,0.2857142857142857,0.2,24.0
185,1.0,1.0,0.2,12.6
186,0.7860137352654724,0.4444444444444444,0.2,12.0
187,0.3065735963827292,0.5,0.4,23.4
188,1.0,1.0,0.2,14.8
189,0.8687949224876582,0.5,0.2,18.4
190,0.7227265726449519,0.3,0.0,10.8
191,0.7860137352654724,0.3076923076923077,0.2,14.6
192,0.5706417189553201,1.0,0.4,17.8
193,0.6843515475204855,0.6,0.0,8.2
194,0.6992148198508501,0.2727272727272727,0.2,20.4
195,0.5296347172140421,0.5,0.0,10.6
196,1.0,1.0,0.2,17.8
197,0.9558295932317544,1.0,0.2,21.0
198,0.4703652827859579,0.2857142857142857,0.0,10.4
199,0.8539316501572937,0.4,0.2,17.4
200,1.0,0.38461538461538464,0.0,10.4
201,0.3391602052736161,0.16666666666666666,0.2,12.8
