user_id,ndcg_at_5,recall_at_5,top5_head_share,top5_avg_train_degree
0,0.5087403079104241,0.2,0.0,9.4
1,0.2640681225725909,0.5,0.0,11.4
2,0.2960819109658652,0.3333333333333333,0.0,8.8
3,0.6992148198508501,0.42857142857142855,0.0,8.6
4,0.639945385422766,0.3333333333333333,0.0,7.6
5,0.7860137352654724,0.8,0.2,13.8
6,0.9828920819566879,1.0,0.4,21.8
7,0.6131471927654584,0.5,0.0,8.0
8,0.27727342735504823,0.3333333333333333,0.0,13.8
9,0.5531464700081437,0.3333333333333333,0.2,18.6
10,0.6992148198508501,0.6,0.4,17.8
11,0.4912596920895758,0.3,0.0,9.2
12,1.0,0.625,0.0,8.0
13,0.5531464700081437,0.18181818181818182,0.0,12.2
14,0.21398626473452756,0.16666666666666666,0.0,11.4
15,0.6843515475204855,0.5,0.2,15.6
16,0.0,0.0,0.0,11.6
17,0.6992148198508501,0.6,0.0,13.0
18,0.48522855511632257,0.2,0.0,11.6
19,0.6131471927654584,0.5,0.0,11.8
20,0.19519002499605084,0.25,0.0,9.0
21,1.0,0.38461538461538464,0.0,13.0
22,0.8539316501572937,0.3333333333333333,0.0,12.2
24,0.3156484524795145,0.25,0.0,6.4
25,0.7227265726449519,0.6,0.0,12.0
26,1.0,0.45454545454545453,0.2,16.4
27,0.6240505200038379,1.0,0.0,9.6
28,0.5855700749881525,0.5,0.0,9.0
29,0.6992148198508501,0.6,0.0,10.6
30,1.0,0.45454545454545453,0.0,11.4
31,0.5855700749881525,0.5,0.0,6.2
32,0.3156484524795145,0.3333333333333333,0.0,11.4
33,0.13120507751234178,0.16666666666666666,0.0,10.6
34,0.8687949224876582,0.8,0.0,13.0
35,0.8687949224876582,0.4444444444444444,0.2,15.8
36,1.0,1.0,0.0,8.8
37,0.8318724637288826,0.75,0.0,8.4
38,1.0,0.7142857142857143,0.0,9.2
39,0.830419897363192,0.3333333333333333,0.0,11.2
40,0.8539316501572937,0.4,0.0,11.6
41,0.5147714448836774,0.6,0.2,12.4
42,0.43067655807339306,1.0,0.0,10.0
43,0.6548086577531307,0.5,0.2,13.8
44,0.2960819109658652,0.3333333333333333,0.0,7.2
45,0.36331756126716835,0.5,0.0,11.6
46,0.639945385422766,0.5,0.2,15.4
47,0.830419897363192,0.4,0.2,18.4
48,0.6164336326286644,0.375,0.0,9.8
49,0.8687949224876582,0.5,0.2,14.0
50,0.48522855511632257,0.4,0.2,17.4
51,1.0,0.3333333333333333,0.0,10.2
52,0.3391602052736161,0.2,0.0,11.2
53,0.5855700749881525,0.5,0.0,5.0
54,1.0,0.38461538461538464,0.0,12.4
55,1.0,1.0,0.0,11.6
56,0.8687949224876582,0.4,0.0,9.0
57,0.8048099750039491,0.75,0.0,8.2
58,0.3903800499921017,0.25,0.0,12.6
59,1.0,1.0,0.0,5.4
60,0.6992148198508501,0.5,0.0,7.8
61,0.0,0.0,0.0,10.6
62,0.8503449055347546,1.0,0.0,9.6
63,0.4703652827859579,0.4,0.0,11.2
64,0.6096199500078984,0.75,0.0,10.4
65,0.8318724637288826,0.75,0.0,8.4
66,1.0,0.5,0.0,9.8
67,0.6309297535714575,1.0,0.2,14.6
68,0.30078518014914984,0.2857142857142857,0.0,11.8
69,0.7653606369886217,0.6666666666666666,0.0,8.6
70,0.7227265726449519,0.3333333333333333,0.2,19.8
71,0.830419897363192,0.8,0.4,22.8
72,0.5307212739772434,0.6666666666666666,0.0,13.8
73,0.5531464700081437,0.3333333333333333,0.0,13.6
74,0.38685280723454163,0.5,0.0,15.2
75,0.38356636737133565,0.3333333333333333,0.0,11.8
76,0.7227265726449519,0.6,0.2,16.4
77,0.5531464700081437,0.3333333333333333,0.0,11.2
78,0.6131471927654584,0.5,0.2,20.0
79,1.0,0.35714285714285715,0.0,11.2
80,0.24630238874073,0.25,0.0,12.8
81,0.5087403079104241,0.2222222222222222,0.2,18.0
82,0.21398626473452756,0.2,0.0,8.6
83,0.7860137352654724,0.4444444444444444,0.0,10.8
84,0.830419897363192,0.36363636363636365,0.0,12.8
85,0.3156484524795145,0.25,0.0,7.6
86,0.6843515475204855,0.6,0.0,10.6
87,1.0,0.38461538461538464,0.0,12.0
88,0.8687949224876582,0.6666666666666666,0.2,18.0
89,0.7227265726449519,0.3333333333333333,0.2,19.4
90,0.8687949224876582,0.6666666666666666,0.0,12.2
91,0.6992148198508501,0.5,0.6,20.0
92,0.6509209298071326,1.0,0.2,16.0
93,0.48522855511632257,0.3333333333333333,0.0,8.8
94,1.0,1.0,0.0,12.8
95,0.7227265726449519,0.5,0.0,9.6
96,0.8318724637288826,0.75,0.0,8.4
97,0.5087403079104241,0.3333333333333333,0.0,14.4
98,0.43067655807339306,1.0,0.0,8.0
99,0.8687949224876582,0.3076923076923077,0.0,14.4
100,0.38685280723454163,0.5,0.0,11.6
101,1.0,0.3125,0.2,18.2
102,0.2640681225725909,0.5,0.2,14.0
103,0.5087403079104241,0.2857142857142857,0.4,17.2
104,0.4703652827859579,0.3333333333333333,0.0,8.8
105,0.3391602052736161,0.2,0.0,6.8
106,0.36005461457723403,0.25,0.0,8.4
107,0.5296347172140421,0.6,0.2,20.8
109,0.639945385422766,0.2727272727272727,0.2,15.6
110,0.5296347172140421,0.5,0.4,27.4
111,0.6164336326286644,0.42857142857142855,0.2,12.8
112,0.8772153153380493,1.0,0.0,10.6
113,0.2960819109658652,0.3333333333333333,0.0,10.2
